ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2021-05-29T03:49:19Z,"iOS 14.5 (iPhone13,2)",117482,US,76.221.128.195,Magic In The Hamptons (feat. Lil Yachty),Social House,Magic In The Hamptons (feat. Lil Yachty),spotify:track:2Yer0p7uB2lVBUAtANuuQp,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T03:49:20Z,"iOS 14.5 (iPhone13,2)",278,US,76.221.128.195,3 Nights,Dominic Fike,"Don't Forget About Me, Demos",spotify:track:0uI7yAKUf52Cn7y3sYyjiX,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T03:49:20Z,"iOS 14.5 (iPhone13,2)",232,US,76.221.128.195,Homecoming,Kanye West,Graduation,spotify:track:2ovQ5MCx91XVjgVWEPfvks,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T03:52:59Z,"iOS 14.5 (iPhone13,2)",220585,US,76.221.128.195,20 Min,Lil Uzi Vert,Luv Is Rage 2 - Deluxe,spotify:track:0uxSUdBrJy9Un0EYoBowng,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T03:56:50Z,"iOS 14.5 (iPhone13,2)",234332,US,76.221.128.195,The Thrill,Wiz Khalifa,The Thrill,spotify:track:4wqzOaLxiCRy2Et8tRyNSX,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:01:42Z,"iOS 14.5 (iPhone13,2)",295293,US,76.221.128.195,Pursuit Of Happiness (Nightmare),Kid Cudi,Man On The Moon: The End Of Day,spotify:track:5iSEsR6NKjlC9SrIJkyL3k,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:05:26Z,"iOS 14.5 (iPhone13,2)",227266,US,76.221.128.195,Outside (feat. Ellie Goulding),Calvin Harris,Motion,spotify:track:7MmG8p0F9N3C4AXdK6o6Eb,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:05:38Z,"iOS 14.5 (iPhone13,2)",14234,US,76.221.128.195,Emergency (feat. Gunna & Young Thug),21 Savage,Spiral: From The Book of Saw Soundtrack,spotify:track:4ZkQ2t966y0fmTW6TWNwR2,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T04:08:34Z,"iOS 14.5 (iPhone13,2)",177314,US,76.221.128.195,Heatin Up (feat. Gunna),Lil Baby,My Turn,spotify:track:7KSSdFCBHCfq4KPzz78ghk,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T04:11:05Z,"iOS 14.5 (iPhone13,2)",153800,US,76.221.128.195,Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,spotify:track:2BJSMvOGABRxokHKB0OI8i,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:13:53Z,"iOS 14.5 (iPhone13,2)",171526,US,76.221.128.195,Spiral,21 Savage,Spiral: From The Book of Saw Soundtrack,spotify:track:5YaMZfnTGCk6Ze3AxEcoaY,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:15:36Z,"iOS 14.5 (iPhone13,2)",105445,US,76.221.128.195,Enter Galactic (Love Connection Part I),Kid Cudi,Man On The Moon: The End Of Day,spotify:track:6Bs8KdjRAuv3rzCIdchXwu,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T04:15:38Z,"iOS 14.5 (iPhone13,2)",1764,US,76.221.128.195,Tell Em,Cochise,Tell Em,spotify:track:7nc7mlSdWYeFom84zZ8Wr8,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T04:15:40Z,"iOS 14.5 (iPhone13,2)",2368,US,76.221.128.195,Emergency (feat. Gunna & Young Thug),21 Savage,Spiral: From The Book of Saw Soundtrack,spotify:track:4ZkQ2t966y0fmTW6TWNwR2,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T04:16:10Z,"iOS 14.5 (iPhone13,2)",29860,US,76.221.128.195,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:22L7bfCiAkJo5xGSQgmiIO,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T04:16:12Z,"iOS 14.5 (iPhone13,2)",1718,US,76.221.128.195,"A$AP Forever REMIX (feat. Moby, T.I. & Kid Cudi)",A$AP Rocky,TESTING,spotify:track:3oHkMCVJyOcjg5FhfLc2Rq,,,,,,,,fwdbtn,fwdbtn,true,false,false,,false
2021-05-29T04:18:38Z,"iOS 14.5 (iPhone13,2)",146826,US,76.221.128.195,Phone Numbers,Dominic Fike,Phone Numbers,spotify:track:3f9Mzvd3URfbbIJBX4pz9Z,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T04:21:32Z,"iOS 14.5 (iPhone13,2)",178146,US,76.221.128.195,good 4 u,Olivia Rodrigo,SOUR,spotify:track:4ZtFanR9U6ndgddUvNcjcG,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:23:37Z,"iOS 14.5 (iPhone13,2)",128156,US,76.221.128.195,My Shit,A Boogie Wit da Hoodie,Artist,spotify:track:5uQOauh47VFt3B2kV9kRXw,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:26:57Z,"iOS 14.5 (iPhone13,2)",203493,US,76.221.128.195,Homecoming,Kanye West,Graduation,spotify:track:2ovQ5MCx91XVjgVWEPfvks,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:27:44Z,"iOS 14.5 (iPhone13,2)",48719,US,76.221.128.195,Homecoming,Kanye West,Graduation,spotify:track:2ovQ5MCx91XVjgVWEPfvks,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T04:31:08Z,"iOS 14.5 (iPhone13,2)",205040,US,76.221.128.195,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,spotify:track:7ycWLEP1GsNjVvcjawXz3z,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T04:34:47Z,"iOS 14.5 (iPhone13,2)",222586,US,76.221.128.195,Mr. Brightside,The Killers,Hot Fuss,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:39:00Z,"iOS 14.5 (iPhone13,2)",256533,US,76.221.128.195,White Iverson,Post Malone,Stoney - Deluxe,spotify:track:6eT7xZZlB2mwyzJ2sUKG6w,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:40:32Z,"iOS 14.5 (iPhone13,2)",95012,US,76.221.128.195,Through The Wire,Kanye West,The College Dropout,spotify:track:4mmkhcEm1Ljy1U9nwtsxUo,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T04:44:27Z,"iOS 14.5 (iPhone13,2)",235293,US,76.221.128.195,Scott Mescudi Vs. The World,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,spotify:track:5QemHQxj7PRkrw8lJl2W7C,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T04:45:16Z,"iOS 14.5 (iPhone13,2)",51203,US,76.221.128.195,brutal,Olivia Rodrigo,SOUR,spotify:track:6SRsiMl7w1USE4mFqrOhHC,,,,,,,,trackdone,backbtn,true,false,false,,false
2021-05-29T04:45:35Z,"iOS 14.5 (iPhone13,2)",2879,US,76.221.128.195,Location,Playboi Carti,Playboi Carti,spotify:track:3yk7PJnryiJ8mAPqsrujzf,,,,,,,,backbtn,fwdbtn,true,false,false,,false
2021-05-29T04:47:58Z,"iOS 14.5 (iPhone13,2)",143746,US,76.221.128.195,brutal,Olivia Rodrigo,SOUR,spotify:track:6SRsiMl7w1USE4mFqrOhHC,,,,,,,,fwdbtn,trackdone,true,false,false,,false
2021-05-29T04:51:31Z,"iOS 14.5 (iPhone13,2)",216746,US,76.221.128.195,Takin' Shots,Post Malone,beerbongs & bentleys,spotify:track:5ffntNJnJOeFv7b7DCd0Bw,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T04:56:12Z,"iOS 14.5 (iPhone13,2)",284733,US,76.221.128.195,American Boy,Estelle,Shine,spotify:track:22UDw8rSfLbUsaAGTXQ4Z8,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:00:08Z,"iOS 14.5 (iPhone13,2)",239000,US,76.221.128.195,Good Grief - Don Diablo Remix,Bastille,Good Grief - Don Diablo Remix,spotify:track:5dSFlPDHjAuYU1apyrRgqV,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:02:52Z,"iOS 14.5 (iPhone13,2)",167409,US,76.221.128.195,Bankroll,Rich The Kid,Bankroll,spotify:track:4mnRt6k3hlMTYAKnk71Mrm,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:06:28Z,"iOS 14.5 (iPhone13,2)",219340,US,76.221.128.195,Yessirskiii,Lil Uzi Vert,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:track:59JWp4PjZ9TRM8cmtaDYB1,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:10:02Z,"iOS 14.5 (iPhone13,2)",217000,US,76.221.128.195,Party and Bullshit - 2008 Remaster,The Notorious B.I.G.,NOTORIOUS Music From and Inspired by the Original Motion Picture,spotify:track:6jCGzZn0gFeRlbqdaJhw6T,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:14:52Z,"iOS 14.5 (iPhone13,2)",294213,US,76.221.128.195,Mr. Rager,Kid Cudi,Man On The Moon II: The Legend Of Mr. Rager,spotify:track:2ncLdwTd8qzkxiJjlbiOgC,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:18:47Z,"iOS 14.5 (iPhone13,2)",234332,US,76.221.128.195,The Thrill,Wiz Khalifa,The Thrill,spotify:track:4wqzOaLxiCRy2Et8tRyNSX,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:22:07Z,"iOS 14.5 (iPhone13,2)",203493,US,76.221.128.195,Homecoming,Kanye West,Graduation,spotify:track:2ovQ5MCx91XVjgVWEPfvks,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:25:01Z,"iOS 14.5 (iPhone13,2)",172379,US,76.221.128.195,Crazy Rap (Colt 45 & 2 Zig Zags),Afroman,The Good Times,spotify:track:1ACZpHI5vZ5Ea4xGlkdGWM,,,,,,,,trackdone,fwdbtn,true,false,false,,false
2021-05-29T05:27:42Z,"iOS 14.5 (iPhone13,2)",161425,US,76.221.128.195,Miss The Rage (feat. Playboi Carti),Trippie Redd,Miss The Rage (feat. Playboi Carti),spotify:track:2BITQ360Knh6qNAOqR7Dyq,,,,,,,,fwdbtn,endplay,true,false,false,,false
2021-05-29T05:27:48Z,"iOS 14.5 (iPhone13,2)",6013,US,76.221.128.195,wokeuplikethis*,Playboi Carti,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,,,,,,,,clickrow,endplay,true,false,false,,false
2021-05-29T05:30:36Z,"iOS 14.5 (iPhone13,2)",168783,US,76.221.128.195,Location,Playboi Carti,Playboi Carti,spotify:track:3yk7PJnryiJ8mAPqsrujzf,,,,,,,,playbtn,trackdone,true,false,false,,false
2021-05-29T05:34:28Z,"iOS 14.5 (iPhone13,2)",235535,US,76.221.128.195,wokeuplikethis*,Playboi Carti,Playboi Carti,spotify:track:59J5nzL1KniFHnU120dQzt,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:37:38Z,"iOS 14.5 (iPhone13,2)",193234,US,76.221.128.195,Sky,Playboi Carti,Whole Lotta Red,spotify:track:29TPjc8wxfz4XMn21O7VsZ,,,,,,,,trackdone,trackdone,true,false,false,,false
2021-05-29T05:40:09Z,"iOS 14.5 (iPhone13,2)",153800,US,76.221.128.195,Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,spotify:track:2BJSMvOGABRxokHKB0OI8i,,,,,,,,trackdone,trackdone,true,false,false,,false
