ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2024-08-25T01:15:25Z,ios,162608,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Just A Little While,The 502s,Could It Get Better Than This,spotify:track:4ofr8ORQ9w1QuxGLBwRiQk,,,,,,,,fwdbtn,trackdone,false,false,false,1724548363,false
2024-08-25T01:18:04Z,ios,162338,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Oysters In My Pocket,Royel Otis,Oysters In My Pocket,spotify:track:2B664ulJSVBd6B8SAY3Wux,,,,,,,,trackdone,trackdone,false,false,false,1724548522,false
2024-08-25T01:21:15Z,ios,193186,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Strangers,Mt. Joy,Rearrange Us,spotify:track:1bGJz16oDQgDOeTFaLm8Nz,,,,,,,,trackdone,trackdone,false,false,false,1724548682,false
2024-08-25T01:24:56Z,ios,224266,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Shampoo Bottles,Peach Pit,You and Your Friends,spotify:track:2INUkDPCO1eQlOFmIN5VAC,,,,,,,,trackdone,trackdone,false,false,false,1724548872,false
2024-08-25T01:25:11Z,ios,16013,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Willy's Song,Rayland Baxter,Feathers & Fishhooks,spotify:track:6H96yLcXFKuBYTFEEi4Vl2,,,,,,,,trackdone,endplay,false,true,false,1724549094,false
2024-08-25T01:25:18Z,ios,7732,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,"Not Fade Away - Live at Barton Hall, Cornell University, Ithaca, NY 5/8/77",Grateful Dead,Cornell 5/8/77,spotify:track:49XFUxQEed7pDA1dXGEHbw,,,,,,,,clickrow,endplay,true,true,false,1724549111,false
2024-08-25T01:32:10Z,ios,412595,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Althea - 2013 Remaster,Grateful Dead,Go to Heaven,spotify:track:7M7AwtGvWdMYudqx5Iuh1m,,,,,,,,clickrow,trackdone,true,false,false,1724549118,false
2024-08-25T01:36:45Z,ios,277467,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Reelin' In The Years,Steely Dan,Can't Buy A Thrill,spotify:track:1x1XQqhBViz4opcpwc7FVs,,,,,,,,trackdone,trackdone,true,false,false,1724549527,false
2024-08-25T01:39:51Z,ios,188986,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Should I Stay or Should I Go - Remastered,The Clash,Combat Rock (Remastered),spotify:track:39shmbIHICJ2Wxnk1fPSdz,,,,,,,,trackdone,trackdone,true,false,false,1724549802,false
2024-08-25T01:42:52Z,ios,183440,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,I'm Still Standing,Elton John,Too Low For Zero,spotify:track:1jDJFeK9x3OZboIAHsY9k2,,,,,,,,trackdone,trackdone,true,false,false,1724549988,false
2024-08-25T01:45:18Z,ios,149786,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,I Wanna Be Sedated,Ramones,Road to Ruin,spotify:track:5NoQvINZLBV1wMYPdNmReL,,,,,,,,trackdone,trackdone,true,false,false,1724550169,false
2024-08-25T01:45:38Z,ios,21085,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Blueberries For Breakfast,The Mamas & The Papas,People Like Us,spotify:track:4713WnRYJ0AY1qexk8o1Hd,,,,,,,,trackdone,fwdbtn,true,true,false,1724550316,false
2024-08-25T01:45:42Z,ios,3599,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Tangled up in Blue,Bob Dylan,Blood On The Tracks,spotify:track:6Vcwr9tb3ZLO63F8DL8cqu,,,,,,,,fwdbtn,fwdbtn,true,true,false,1724550338,false
2024-08-25T01:50:56Z,ios,315293,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Hot Legs,Rod Stewart,Foot Loose & Fancy Free,spotify:track:0NIRG3SEn2Zf88o3qHJil5,,,,,,,,fwdbtn,trackdone,true,false,false,1724550342,false
2024-08-25T01:56:01Z,ios,308120,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,(Don't Fear) The Reaper,Blue Öyster Cult,Agents Of Fortune,spotify:track:5QTxFnGygVM4jFQiBovmRo,,,,,,,,trackdone,trackdone,true,false,false,1724550653,false
2024-08-25T02:00:39Z,ios,253840,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Doin' Time,Sublime,Sublime,spotify:track:4eamJr2k9YDH8j58RSTmSc,,,,,,,,trackdone,trackdone,true,false,false,1724550958,false
2024-08-25T02:13:49Z,ios,529248,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,"Sugaree - Live at the Fox Theatre, St. Louis, MO 12/10/71",Grateful Dead,Sugaree,spotify:track:5uszfu8RNVnacTot02tDSQ,,,,,,,,trackdone,trackdone,true,false,false,1724551236,false
2024-08-25T02:20:01Z,ios,237468,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Take It On the Run,REO Speedwagon,Hi Infidelity (30th Anniversary Edition),spotify:track:5gys5nzVQIYhgHIfiOJYva,,,,,,,,trackdone,trackdone,true,false,false,1724552026,false
2024-08-25T02:20:01Z,ios,0,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Bohemian Rhapsody - Remastered 2011,Queen,A Night At The Opera,spotify:track:7tFiyTwD0nx5a1eklYtX2J,,,,,,,,trackdone,endplay,true,true,false,1724552263,false
2024-08-25T02:25:50Z,ios,350266,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Maggie May,Rod Stewart,Every Picture Tells A Story,spotify:track:6rovOdp3HgK1DeAMYDzoA7,,,,,,,,clickrow,trackdone,true,false,false,1724552401,false
2024-08-25T02:25:55Z,ios,6445,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Eclipse,Pink Floyd,The Dark Side of the Moon,spotify:track:1tDWVeCR9oWGX8d5J9rswk,,,,,,,,trackdone,fwdbtn,true,true,false,1724552747,false
2024-08-25T02:31:44Z,ios,350560,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Goodbye Stranger,Supertramp,Breakfast In America,spotify:track:5dE8s6uWRGNc1Ac7y8rULq,,,,,,,,fwdbtn,trackdone,true,false,false,1724552755,false
2024-08-25T02:35:03Z,ios,201693,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Refugee,Tom Petty and the Heartbreakers,Damn The Torpedoes,spotify:track:4mcZYzoGwPRDdhWVlygiHf,,,,,,,,trackdone,trackdone,true,false,false,1724553101,false
2024-08-25T02:35:10Z,ios,8870,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,You Really Got Me,The Kinks,Kinks,spotify:track:6tZdL3Zp8JgrfDbsSeSV1S,,,,,,,,trackdone,endplay,true,true,false,1724553300,false
2024-08-25T02:38:20Z,ios,190453,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Julia,Mt. Joy,Mt. Joy,spotify:track:1xHQRQVnfefr7sxZNYTx0k,,,,,,,,clickrow,trackdone,false,false,false,1724553310,false
2024-08-25T02:41:47Z,ios,206853,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:67gnJ163ro8aykW1ehTvky,,,,,,,,trackdone,trackdone,false,false,false,1724553500,false
2024-08-25T02:45:16Z,ios,212470,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Highway Queen,Mt. Joy,Highway Queen,spotify:track:3E7z1rLE9rR2rhTW3TeXGo,,,,,,,,trackdone,trackdone,false,false,false,1724553704,false
2024-08-25T02:45:24Z,ios,9164,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:67gnJ163ro8aykW1ehTvky,,,,,,,,trackdone,fwdbtn,false,true,false,1724553913,false
2024-08-25T02:48:29Z,ios,186133,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Astrovan,Mt. Joy,Mt. Joy,spotify:track:7dgx1noElNRQygCPSU0mfb,,,,,,,,fwdbtn,trackdone,false,false,false,1724553924,false
2024-08-25T02:51:03Z,ios,157266,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,My Vibe,Mt. Joy,Rearrange Us,spotify:track:3EsfULMMzZJOGWL6ZsTQaH,,,,,,,,trackdone,trackdone,false,false,false,1724554106,false
2024-08-25T02:53:45Z,ios,164626,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Dirty Love,Mt. Joy,Mt. Joy,spotify:track:6bON0csSf7G4LDsUrBwQ54,,,,,,,,trackdone,trackdone,false,false,false,1724554260,false
2024-08-25T02:56:34Z,ios,171240,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Evergreen,Mt. Joy,Orange Blood,spotify:track:2bUyKAHjQ58o6gQNh5uyf1,,,,,,,,trackdone,trackdone,false,false,false,1724554422,false
2024-08-25T02:56:45Z,ios,13131,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Dirty Love,Mt. Joy,Mt. Joy,spotify:track:6bON0csSf7G4LDsUrBwQ54,,,,,,,,trackdone,endplay,false,true,false,1724554591,false
2024-08-25T02:59:51Z,ios,186826,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Brandy (You're a Fine Girl),Looking Glass,Looking Glass,spotify:track:2BY7ALEWdloFHgQZG6VMLA,,,,,,,,clickrow,trackdone,true,false,false,1724554605,false
2024-08-25T03:02:33Z,ios,164626,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Dirty Love,Mt. Joy,Mt. Joy,spotify:track:6bON0csSf7G4LDsUrBwQ54,,,,,,,,trackdone,trackdone,true,false,false,1724554788,false
2024-08-25T03:06:12Z,ios,221946,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Let Loose,Mt. Joy,Rearrange Us,spotify:track:6oyBx4nQypePtBaQGM43SF,,,,,,,,trackdone,endplay,true,true,false,1724554950,false
2024-08-25T03:06:21Z,ios,557,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Lookin' Out My Back Door,Creedence Clearwater Revival,Cosmo's Factory,spotify:track:1YqJSpIxdavjQ8BxAttU0r,,,,,,,,fwdbtn,endplay,true,true,false,1724555174,false
2024-08-25T03:10:04Z,ios,223866,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Sheep,Mt. Joy,Mt. Joy,spotify:track:4c8rK4SVBtKkZC2rV6azrM,,,,,,,,clickrow,trackdone,false,false,false,1724555181,false
2024-08-25T03:13:14Z,ios,190453,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Julia,Mt. Joy,Mt. Joy,spotify:track:1xHQRQVnfefr7sxZNYTx0k,,,,,,,,trackdone,trackdone,false,false,false,1724555404,false
2024-08-25T06:05:50Z,ios,112355,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:67gnJ163ro8aykW1ehTvky,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,1724555594,false
2024-08-25T06:06:52Z,ios,41703,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Somebody (2024),Gotye,Somebody (2024),spotify:track:0agQ9vIV7NP4dntGKLcCXO,,,,,,,,clickrow,endplay,true,true,false,1724565970,false
2024-08-25T06:10:06Z,ios,194604,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,TAKE IT OFF,FISHER,TAKE IT OFF,spotify:track:7zp9FOU4cjFdGN1zdWTvcB,,,,,,,,clickrow,trackdone,true,false,false,1724566012,false
2024-08-25T06:12:42Z,ios,158760,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Clouds,BUNT.,Clouds,spotify:track:2lWc1iJlz2NVcStV5fbtPG,,,,,,,,trackdone,trackdone,true,false,false,1724566203,false
2024-08-25T06:14:59Z,ios,139558,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Ecstasy - Mixed,Fabich,Café Kitsuné Mixed by Fabich,spotify:track:2PspwQLfDzLUOyaxQ7de5L,,,,,,,,trackdone,trackdone,true,false,false,1724566359,false
2024-08-25T06:22:04Z,ios,428272,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Special - Original Mix,Chesus,"Talking House, Vol. 2",spotify:track:0tXUqW8cHBkAwwx6D6boCs,,,,,,,,trackdone,trackdone,true,false,false,1724566496,false
2024-08-25T06:24:59Z,ios,178304,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,"World, Hold On - FISHER Rework",Bob Sinclar,"World, Hold On (FISHER Rework)",spotify:track:6quGF3Kvzd5WYEEuCmvCe1,,,,,,,,trackdone,trackdone,true,false,false,1724566921,false
2024-08-25T06:27:06Z,ios,129375,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Hungry (For Love),LF SYSTEM,Hungry (For Love),spotify:track:4Uz7te06snSlkmcIwwAvkw,,,,,,,,trackdone,trackdone,true,false,false,1724567097,false
2024-08-25T06:30:59Z,ios,236000,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Where You Are,John Summit,Where You Are,spotify:track:4qDpLaFGf5ampf2DXD2TMA,,,,,,,,trackdone,trackdone,true,false,false,1724567223,false
2024-08-25T06:37:36Z,ios,399375,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Le Mans 1995 - Extended Mix,Sixten,Le Mans 1995,spotify:track:2fm50x6QVgFca6nLmPvg8g,,,,,,,,trackdone,trackdone,true,false,false,1724567456,false
2024-08-25T06:41:47Z,ios,253981,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Say Yes To Heaven - sim0ne & Melo Nada Remix,Lana Del Rey,Say Yes To Heaven,spotify:track:2A7n6aoRd0pxfwasvN4Fh9,,,,,,,,trackdone,trackdone,true,false,false,1724567853,false
2024-08-25T06:45:35Z,ios,230733,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Calabria 2008 (feat. Natasja),Enur,Raggatronic,spotify:track:0mwbc2AqVHIziVGg3syEI9,,,,,,,,trackdone,trackdone,true,false,false,1724568104,false
2024-08-25T06:50:22Z,ios,289471,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Serotonin Moonbeams,The Blessed Madonna,Serotonin Moonbeams,spotify:track:0hJfuyUwtEYMlGgvr3nzz9,,,,,,,,trackdone,trackdone,true,false,false,1724568332,false
2024-08-25T06:53:21Z,ios,181935,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Lose My Mind,Jamie Jones,Lose My Mind,spotify:track:5cJZzpcqdwkUvD2f88wcgS,,,,,,,,trackdone,trackdone,true,false,false,1724568619,false
2024-08-25T06:56:21Z,ios,182857,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Atmosphere,FISHER,Atmosphere,spotify:track:63HwAAXuSV2tzIUPoHOwZa,,,,,,,,trackdone,trackdone,true,false,false,1724568798,false
2024-08-25T06:59:30Z,ios,191672,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Midnight Club,DELACOUR,Midnight Club,spotify:track:6cg9Tnerna1V1ZCwPqaJWf,,,,,,,,trackdone,trackdone,true,false,false,1724568978,false
2024-08-25T07:03:19Z,ios,231545,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,(It Goes Like) Nanana - Edit,Peggy Gou,(It Goes Like) Nanana,spotify:track:23RoR84KodL5HWvUTneQ1w,,,,,,,,trackdone,trackdone,true,false,false,1724569167,false
2024-08-25T07:06:11Z,ios,174524,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Lady Love,Oden & Fatzo,Lady Love,spotify:track:3ACTBfO2gL0RY2a3Eb5kY5,,,,,,,,trackdone,trackdone,true,false,false,1724569396,false
2024-08-25T07:09:28Z,ios,200028,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,It's A Killa,FISHER,It's A Killa,spotify:track:2KjQ5zpQGCXgAPbwyPBVqx,,,,,,,,trackdone,trackdone,true,false,false,1724569568,false
2024-08-25T07:13:12Z,ios,227073,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Runaway (U & I),Galantis,Pharmacy,spotify:track:46lFttIf5hnUZMGvjK0Wxo,,,,,,,,trackdone,trackdone,true,false,false,1724569765,false
2024-08-25T07:15:09Z,ios,120000,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Thinking Of U,Attic Beats,Thinking Of U,spotify:track:0ObFG6JadCEfirwmFRBPFY,,,,,,,,trackdone,trackdone,true,false,false,1724569989,false
2024-08-25T07:17:56Z,ios,169444,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Gimme Some Keys,Matroda,Gimme Some Keys,spotify:track:5lbFVZ3g63LLssXLKirfjA,,,,,,,,trackdone,trackdone,true,false,false,1724570106,false
2024-08-25T07:22:21Z,ios,267840,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,All I Do,Ben Miller,All I Do,spotify:track:1iKkDpq64zlW1Cv3zdrOaX,,,,,,,,trackdone,trackdone,true,false,false,1724570273,false
2024-08-25T07:25:16Z,ios,177232,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Get Together,CamrinWatsin,Get Together,spotify:track:52BAGxwds3zvncWQHruDXs,,,,,,,,trackdone,trackdone,true,false,false,1724570538,false
2024-08-25T07:28:36Z,ios,203471,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Living My Life (Golden),Higgo,Living My Life (Golden),spotify:track:76NUmCZmMu1BODL1aL8Nz0,,,,,,,,trackdone,trackdone,true,false,false,1724570713,false
2024-08-25T07:33:52Z,ios,256488,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Vertigo,ANOTR,The Reset,spotify:track:0HB4odbGJbgR0ffA4rJoxS,,,,,,,,trackdone,trackdone,true,false,false,1724570913,false
2024-08-25T07:36:27Z,ios,157619,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,La Danza,John Summit,La Danza,spotify:track:2FEUloDXMvRnyfLcsrCfkw,,,,,,,,trackdone,trackdone,true,false,false,1724571229,false
2024-08-25T07:39:48Z,ios,203946,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Stop This Flame - Celeste x MK,Celeste,Stop This Flame,spotify:track:3FN7IJMnUMWZXDw08ix3ot,,,,,,,,trackdone,trackdone,true,false,false,1724571384,false
2024-08-25T07:42:32Z,ios,166569,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Rainfall (Praise You),Tom Santa,Rainfall (Praise You),spotify:track:1M8t1j3Kv2qp97bdq5q4Vl,,,,,,,,trackdone,trackdone,true,false,false,1724571585,false
2024-08-25T07:45:28Z,ios,178666,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Get Shaky - Radio Edit,Ian Carey Project,Get Shaky,spotify:track:7lLvyMx4KFDixMBJ94bcAJ,,,,,,,,trackdone,trackdone,true,false,false,1724571749,false
2024-08-25T07:48:35Z,ios,190080,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Baby Baby,Noizu,Baby Baby,spotify:track:2fMtXRKJDPtT8Xs4EJkBQh,,,,,,,,trackdone,trackdone,true,false,false,1724571925,false
2024-08-25T07:52:04Z,ios,211200,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,U Are My High (with Future),DJ Snake,U Are My High (with Future),spotify:track:0ITaSRuI0L1RNL7ZNYTTi7,,,,,,,,trackdone,trackdone,true,false,false,1724572112,false
2024-08-25T07:52:09Z,ios,7268,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Rescue,Zeds Dead,Rescue,spotify:track:4rX1D0bGnSgxcODvoseZEj,,,,,,,,trackdone,fwdbtn,true,true,false,1724572321,false
2024-08-25T07:52:10Z,ios,881,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Oh Honey,Angelo Ferreri,Oh Honey,spotify:track:79MSWZup4Q1ShQ1kwsL4qo,,,,,,,,fwdbtn,backbtn,true,true,false,1724572329,false
2024-08-25T07:52:40Z,ios,29512,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Rescue,Zeds Dead,Rescue,spotify:track:4rX1D0bGnSgxcODvoseZEj,,,,,,,,backbtn,fwdbtn,true,true,false,1724572330,false
2024-08-25T07:55:08Z,ios,149508,US,2600:1010:b09a:c55f:9566:2f07:8a8f:bbb5,Oh Honey,Angelo Ferreri,Oh Honey,spotify:track:79MSWZup4Q1ShQ1kwsL4qo,,,,,,,,fwdbtn,trackdone,true,false,false,1724572360,false
