ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-09-18T23:59:01Z,ios,148845,US,96.76.206.141,Remember When,Wallows,Nothing Happens,spotify:track:5naar7XewEOAjOywIp6Jjq,,,,,,,,trackdone,unexpected-exit-while-paused,true,false,false,1695081375,false
2023-09-19T03:34:34Z,ios,41006,US,96.76.206.141,"Freed From Desire - prod. Molella, Phil Jay",Gala,Come Into My Life (The Album),spotify:track:3u5N55tHf7hXATSQrjBh2q,,,,,,,,clickrow,endplay,false,true,false,1695094433,false
2023-09-19T03:38:24Z,ios,230826,US,96.76.206.141,Welcome To Japan,The Strokes,Comedown Machine,spotify:track:7bfocP7GYoLOutUYpTI8tx,,,,,,,,playbtn,trackdone,true,false,false,1695094475,false
2023-09-19T03:40:53Z,ios,150939,US,96.76.206.141,Pork And Beans,Weezer,Weezer,spotify:track:7wclPheMJAUKn2njmO2s3A,,,,,,,,trackdone,fwdbtn,true,true,false,1695094702,false
2023-09-19T03:43:11Z,ios,137810,US,96.76.206.141,Island In The Sun,Weezer,Weezer,spotify:track:2MLHyLy5z5l5YRp7momlgw,,,,,,,,fwdbtn,endplay,true,true,false,1695094854,false
2023-09-19T03:44:10Z,tizen,30250,US,96.76.206.141,Gatluak - Bakermat Remix,Kronan,Gatluak,spotify:track:0GT2hQQ6mdHeW0AZDl5NlJ,,,,,,,,trackdone,unexpected-exit,false,false,false,,false
2023-09-19T03:44:35Z,ios,80828,US,96.76.206.141,Lauren (I Can't Stay Forever),Oden & Fatzo,Lauren (I Can't Stay Forever),spotify:track:33tYADyL2aZctrvR59K1bQ,,,,,,,,clickrow,remote,false,false,false,1695094992,false
2023-09-19T03:46:37Z,tizen,119950,US,96.76.206.141,Lauren (I Can't Stay Forever),Oden & Fatzo,Lauren (I Can't Stay Forever),spotify:track:33tYADyL2aZctrvR59K1bQ,,,,,,,,remote,trackdone,false,false,false,,false
2023-09-19T03:49:49Z,tizen,190300,US,96.76.206.141,Coming Home,A-Trak,Coming Home,spotify:track:0eOcjJgpO8XdJbPMYJgKqq,,,,,,,,trackdone,trackdone,false,false,false,,false
2023-09-19T03:53:39Z,tizen,230150,US,96.76.206.141,Feel My Needs - Purple Disco Machine Remix,WEISS,Feel My Needs (Purple Disco Machine Remix),spotify:track:3RiRFyvasDtAv8n0AQUKFG,,,,,,,,trackdone,trackdone,false,false,false,,false
2023-09-19T03:56:28Z,tizen,169050,US,96.76.206.141,Gimme Some Keys,Matroda,Gimme Some Keys,spotify:track:5lbFVZ3g63LLssXLKirfjA,,,,,,,,trackdone,trackdone,false,false,false,,false
2023-09-19T03:59:07Z,tizen,157650,US,96.76.206.141,Lady - Hear Me Tonight,Modjo,Modjo,spotify:track:49X0LAl6faAusYq02PRAY6,,,,,,,,trackdone,fwdbtn,false,true,false,,false
2023-09-19T04:30:34Z,tizen,86850,US,96.76.206.141,The Difference,Flume,The Difference,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,,,,,,,,fwdbtn,remote,false,false,false,,false
2023-09-19T06:24:04Z,ios,129869,US,96.76.206.141,Silver Lining,Mt. Joy,Mt. Joy,spotify:track:0i5QVxsK3IvEDbUjTA64Li,,,,,,,,clickrow,unexpected-exit-while-paused,true,false,false,1695104514,false
2023-09-19T08:32:46Z,ios,6464,US,96.76.206.141,Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),spotify:track:3yDhZq8f17SmumVmEyCaRN,,,,,,,,clickrow,endplay,true,true,false,1695112355,false
2023-09-19T08:33:06Z,ios,10666,US,96.76.206.141,I Wish,Stevie Wonder,Songs In The Key Of Life,spotify:track:687YZan9Gol1UVvbpUSO6Y,,,,,,,,clickrow,endplay,true,true,false,1695112367,false
2023-09-19T08:38:02Z,ios,20757,US,96.76.206.141,Give It Up,KC & The Sunshine Band,All In a Night's Work (Expanded Version),spotify:track:3yDhZq8f17SmumVmEyCaRN,,,,,,,,clickrow,endplay,true,true,false,1695112386,false
2023-09-19T08:38:24Z,ios,21696,US,96.76.206.141,Resort For Blue - 2018 Remaster,Makoto Matsushita,FIRST LIGHT (2018 Remaster),spotify:track:0Wk3sHj5mwjuDkQX19Dyd0,,,,,,,,clickrow,endplay,true,true,false,1695112682,false
2023-09-19T08:38:34Z,ios,9023,US,96.76.206.141,BRASILIAN SKIES,Masayoshi Takanaka,BRASILIAN SKIES,spotify:track:3bMc9oRaUWnojCrYTUXXcQ,,,,,,,,clickrow,endplay,true,true,false,1695112706,false
2023-09-19T08:39:23Z,ios,29482,US,96.76.206.141,BELEZA PULA,Masayoshi Takanaka,BRASILIAN SKIES,spotify:track:63dLm0BUpepXeFIfZ0OKEL,,,,,,,,clickrow,endplay,true,true,false,1695112715,false
2023-09-19T08:39:31Z,ios,6144,US,96.76.206.141,Disciples,Tame Impala,Currents,spotify:track:2gNfxysfBRfl9Lvi9T3v6R,,,,,,,,clickrow,endplay,true,true,false,1695112764,false
2023-09-19T08:48:02Z,ios,11093,US,96.76.206.141,Black Madonna,Cage The Elephant,Social Cues,spotify:track:4Y6GIje3GErVRIq1Ff5BJq,,,,,,,,clickrow,endplay,true,true,false,1695112771,false
2023-09-19T08:51:28Z,ios,206733,US,96.76.206.141,Psychics in LA,Peach Pit,You and Your Friends,spotify:track:5tsB5ROYUKKisUaJQIEEfv,,,,,,,,clickrow,trackdone,true,false,false,1695113283,false
2023-09-19T08:52:32Z,ios,66106,US,96.76.206.141,Cellphone,Old Mervs,Cellphone,spotify:track:3WGmlIrxn9JNX7uE4Ks1jG,,,,,,,,trackdone,endplay,true,true,false,1695113486,false
2023-09-19T08:56:26Z,ios,233600,US,96.76.206.141,I'm Your Wreck,Mt. Joy,Mt. Joy,spotify:track:7MzKYpIU3wozsFJDOmI8Es,,,,,,,,clickrow,trackdone,false,false,false,1695113554,false
2023-09-19T08:58:54Z,ios,146300,US,96.76.206.141,Dirty Love,Mt. Joy,Mt. Joy,spotify:track:2bsC6KLZ6a9v6zdoDkziBL,,,,,,,,trackdone,fwdbtn,false,true,false,1695113787,false
2023-09-19T08:58:56Z,ios,2160,US,96.76.206.141,Silver Lining,Mt. Joy,Mt. Joy,spotify:track:0i5QVxsK3IvEDbUjTA64Li,,,,,,,,fwdbtn,fwdbtn,false,true,false,1695113934,false
2023-09-19T09:02:18Z,ios,203386,US,96.76.206.141,Bigfoot,Mt. Joy,Mt. Joy,spotify:track:4EErA2pXdbuV4S472yk2um,,,,,,,,fwdbtn,trackdone,false,false,false,1695113936,false
2023-09-19T09:02:56Z,ios,36343,US,96.76.206.141,Sheep,Mt. Joy,Mt. Joy,spotify:track:2fEcMBdl3BUmPclvQKSBfV,,,,,,,,trackdone,fwdbtn,false,true,false,1695114139,false
2023-09-19T09:08:27Z,ios,331248,US,96.76.206.141,Julia,Mt. Joy,Mt. Joy,spotify:track:0LO7f7ZJg871B8hLTRzrfB,,,,,,,,fwdbtn,trackdone,false,false,false,1695114176,false
2023-09-19T09:11:53Z,ios,206853,US,96.76.206.141,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:2fhxbceIBO2ShfFa7PSOj4,,,,,,,,trackdone,trackdone,false,false,false,1695114506,false
2023-09-19T09:12:16Z,ios,21438,US,96.76.206.141,Astrovan,Mt. Joy,Mt. Joy,spotify:track:14e46mURUUwB3i2vTe1gFz,,,,,,,,trackdone,endplay,false,true,false,1695114713,false
2023-09-19T09:13:25Z,ios,69390,US,96.76.206.141,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:2fhxbceIBO2ShfFa7PSOj4,,,,,,,,clickrow,endplay,false,true,false,1695114736,false
2023-09-19T09:16:31Z,ios,186133,US,96.76.206.141,Astrovan,Mt. Joy,Mt. Joy,spotify:track:14e46mURUUwB3i2vTe1gFz,,,,,,,,clickrow,trackdone,false,false,false,1695114806,false
2023-09-19T09:20:03Z,ios,212786,US,96.76.206.141,Cardinal,Mt. Joy,Mt. Joy,spotify:track:4Tw3VL7UOHdmJ9OSEZuE7o,,,,,,,,trackdone,trackdone,false,false,false,1695114991,false
2023-09-19T09:23:23Z,ios,199386,US,96.76.206.141,Jenny Jenkins,Mt. Joy,Mt. Joy,spotify:track:7I0Ep2xYqltHpke3Kg0WPT,,,,,,,,trackdone,trackdone,false,false,false,1695115204,false
2023-09-19T09:25:36Z,ios,134120,US,96.76.206.141,Sado,Mt. Joy,Mt. Joy,spotify:track:3pCUW9RnNVztAWHkxUmrMZ,,,,,,,,trackdone,trackdone,false,false,false,1695115403,false
2023-09-19T09:29:15Z,ios,218720,US,96.76.206.141,St. George,Mt. Joy,Mt. Joy,spotify:track:2nVtRa2p2bpz7OxogzvBNW,,,,,,,,trackdone,trackdone,false,false,false,1695115537,false
2023-09-19T09:34:13Z,ios,297240,US,96.76.206.141,Younger Days,Mt. Joy,Mt. Joy,spotify:track:73DoUyxCAGBTzr5RFOEHXo,,,,,,,,trackdone,endplay,false,true,false,1695115756,false
2023-09-19T09:34:21Z,ios,6623,US,96.76.206.141,Weekend Friend,Goth Babe,Weekend Friend,spotify:track:2d3QlXE6FXFDeodiS66yjM,,,,,,,,trackdone,unexpected-exit-while-paused,false,false,false,1695116054,false
2023-09-19T17:56:51Z,ios,219965,US,96.76.206.141,Half a Kiss,Babe Rainbow,The Babe Rainbow,spotify:track:1H1pvgturUNqcdkFW4No6R,,,,,,,,playbtn,trackdone,true,false,false,1695145992,false
2023-09-19T17:59:52Z,ios,183306,US,136.152.143.3,Brown Eyed Girl,Van Morrison,Blowin' Your Mind!,spotify:track:3yrSvpt2l1xhsV9Em88Pul,,,,,,,,trackdone,trackdone,true,false,false,1695146209,false
2023-09-19T18:02:52Z,ios,182778,US,136.152.143.3,Poison,The Symposium,Drugs,spotify:track:1Jg3XdrCOZ5rrirIOggdtW,,,,,,,,trackdone,trackdone,true,false,false,1695146389,false
2023-09-19T18:05:45Z,ios,173693,US,136.152.143.3,Rawnald Gregory Erickson the Second,STRFKR,Starfucker,spotify:track:4j4pPKE3xAblPIbhxScC1j,,,,,,,,trackdone,trackdone,true,false,false,1695146571,false
2023-09-19T18:08:06Z,ios,144266,US,136.152.143.3,Stars Keep Calling My Name,Mac DeMarco,2 Demos,spotify:track:4jqHSEoDUFsSCqOooT67Ku,,,,,,,,trackdone,trackdone,true,false,false,1695146742,false
2023-09-19T18:08:37Z,ios,32650,US,136.152.143.3,Scarlet Begonias - 2013 Remaster,Grateful Dead,From the Mars Hotel,spotify:track:3euDGpS2R0NC2Xssqxohva,,,,,,,,trackdone,unexpected-exit-while-paused,true,false,false,1695146884,false
2023-09-19T20:20:54Z,ios,227056,US,136.152.143.3,Scarlet Begonias - 2013 Remaster,Grateful Dead,From the Mars Hotel,spotify:track:3euDGpS2R0NC2Xssqxohva,,,,,,,,appload,trackdone,true,false,false,1695154623,false
2023-09-19T20:24:38Z,ios,226946,US,136.152.143.3,Lost in the Supermarket - Remastered,The Clash,London Calling (Remastered),spotify:track:72boGlgSwUK01n44O2tOCv,,,,,,,,trackdone,trackdone,true,false,false,1695154852,false
2023-09-19T20:28:51Z,ios,243529,US,96.76.206.141,Maple Syrup,The Backseat Lovers,When We Were Friends,spotify:track:4MXE6VCvTsQitHWrAxj7Kg,,,,,,,,trackdone,trackdone,true,false,false,1695155076,false
2023-09-19T20:29:03Z,ios,13398,US,96.76.206.141,Cocoon,Milky Chance,Blossom,spotify:track:6acDlNeA06MCVCzsTVGr9V,,,,,,,,trackdone,fwdbtn,true,true,false,1695155329,false
2023-09-19T20:29:07Z,ios,3150,US,96.76.206.141,Inaudible Melodies,Jack Johnson,Brushfire Fairytales,spotify:track:77DyLvgDQyvjHsrJ1A5MaB,,,,,,,,fwdbtn,fwdbtn,true,true,false,1695155344,false
2023-09-19T20:29:08Z,ios,140,US,96.76.206.141,Inaudible Melodies,Jack Johnson,Brushfire Fairytales,spotify:track:77DyLvgDQyvjHsrJ1A5MaB,,,,,,,,backbtn,backbtn,true,true,false,1695155349,false
2023-09-19T20:29:08Z,ios,2150,US,96.76.206.141,Bitter,Worn-Tin,Summer Mixtape,spotify:track:2NjepWsgyVUNZY2MtZSwKw,,,,,,,,fwdbtn,backbtn,true,true,false,1695155347,false
2023-09-19T20:29:14Z,ios,5050,US,96.76.206.141,Cocoon,Milky Chance,Blossom,spotify:track:6acDlNeA06MCVCzsTVGr9V,,,,,,,,backbtn,fwdbtn,true,true,false,1695155349,false
2023-09-19T20:29:27Z,ios,13250,US,96.76.206.141,Inaudible Melodies,Jack Johnson,Brushfire Fairytales,spotify:track:77DyLvgDQyvjHsrJ1A5MaB,,,,,,,,fwdbtn,backbtn,true,true,false,1695155354,false
2023-09-19T21:02:57Z,ios,255160,US,136.152.143.1,Cocoon,Milky Chance,Blossom,spotify:track:6acDlNeA06MCVCzsTVGr9V,,,,,,,,backbtn,trackdone,true,false,false,1695155367,false
2023-09-19T21:06:34Z,ios,217907,US,136.152.143.1,Inaudible Melodies,Jack Johnson,Brushfire Fairytales,spotify:track:77DyLvgDQyvjHsrJ1A5MaB,,,,,,,,trackdone,trackdone,true,false,false,1695157375,false
2023-09-19T22:27:33Z,ios,195000,US,136.152.143.1,Bitter,Worn-Tin,Summer Mixtape,spotify:track:2NjepWsgyVUNZY2MtZSwKw,,,,,,,,trackdone,trackdone,true,false,false,1695157592,false
2023-09-19T22:30:39Z,ios,173493,US,136.152.143.1,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:7e8utCy2JlSB8dRHKi49xM,,,,,,,,trackdone,trackdone,true,false,false,1695162451,false
2023-09-19T23:11:02Z,ios,206853,US,96.76.206.141,Mt. Joy,Mt. Joy,Mt. Joy,spotify:track:2fhxbceIBO2ShfFa7PSOj4,,,,,,,,trackdone,trackdone,true,false,false,1695162633,false
2023-09-19T23:14:19Z,ios,199398,US,96.76.206.141,Sugar Magnolia - 2013 Remaster,Grateful Dead,American Beauty,spotify:track:2EB1aFLWC4uIfld5Z3Yj1z,,,,,,,,trackdone,trackdone,true,false,false,1695165060,false
2023-09-19T23:18:00Z,ios,223866,US,96.76.206.141,Sheep,Mt. Joy,Mt. Joy,spotify:track:2fEcMBdl3BUmPclvQKSBfV,,,,,,,,trackdone,trackdone,true,false,false,1695165257,false
2023-09-19T23:20:35Z,ios,157533,US,96.76.206.141,Boys Don't Cry - Single Version,The Cure,Three Imaginary Boys,spotify:track:4dneV7C1yDt9UtyxrQY375,,,,,,,,trackdone,trackdone,true,false,false,1695165478,false
2023-09-19T23:23:06Z,ios,154190,US,96.76.206.141,Here for the First Time,Juniper,Here for the First Time,spotify:track:1GuyKcjBA0F3CbUzPFzouH,,,,,,,,trackdone,trackdone,true,false,false,1695165632,false
2023-09-19T23:27:32Z,ios,268880,US,96.76.206.141,Booster Seat,Spacey Jane,Sunlight,spotify:track:72RC6Kw32QfJi6RzlDKNxs,,,,,,,,trackdone,trackdone,true,false,false,1695165784,false
2023-09-19T23:30:48Z,ios,198600,US,96.76.206.141,Silver Lining,Mt. Joy,Mt. Joy,spotify:track:0i5QVxsK3IvEDbUjTA64Li,,,,,,,,trackdone,trackdone,true,false,false,1695166050,false
2023-09-19T23:33:19Z,ios,153133,US,96.76.206.141,12:51,The Strokes,Room On Fire,spotify:track:6Yu1OL8I0D4vjOzYdsXYGK,,,,,,,,trackdone,trackdone,true,false,false,1695166246,false
2023-09-19T23:36:48Z,ios,212706,US,96.76.206.141,Breakdown,Jack Johnson,In Between Dreams,spotify:track:3cnRYoW4nYzIuVPCp7k5iG,,,,,,,,trackdone,trackdone,true,false,false,1695166396,false
2023-09-19T23:42:47Z,ios,361760,US,96.76.206.141,Tommy's Party,Peach Pit,Being So Normal,spotify:track:5OuJTtNve7FxUX82eEBupN,,,,,,,,trackdone,trackdone,true,false,false,1695166606,false
2023-09-19T23:45:51Z,ios,186133,US,96.76.206.141,Astrovan,Mt. Joy,Mt. Joy,spotify:track:14e46mURUUwB3i2vTe1gFz,,,,,,,,trackdone,trackdone,true,false,false,1695166965,false
2023-09-19T23:48:10Z,ios,29948,US,96.76.206.141,Summer Spent,RICEWINE,Summer Spent / Tried Living,spotify:track:69aYiwVMrTpdqiZdupIAgZ,,,,,,,,trackdone,remote,true,false,false,1695167149,false
2023-09-19T23:49:57Z,windows,107875,US,96.76.206.141,Summer Spent,RICEWINE,Summer Spent / Tried Living,spotify:track:69aYiwVMrTpdqiZdupIAgZ,,,,,,,,remote,trackdone,true,false,false,1695167288,false
2023-09-19T23:54:47Z,windows,292267,US,96.76.206.141,Patience,Tame Impala,Patience,spotify:track:2drEUEg0TYQR6dDEHkpuPE,,,,,,,,trackdone,trackdone,true,false,false,1695167394,false
2023-09-19T23:58:35Z,windows,230466,US,96.76.206.141,Something's Coming,Worn-Tin,Something's Coming,spotify:track:5gwe7jX8fDBFAWQL4bMBxO,,,,,,,,trackdone,trackdone,true,false,false,1695167684,false
2023-09-20T00:02:35Z,windows,241986,US,96.76.206.141,'Cause I'm A Man,Tame Impala,Currents,spotify:track:2O99aywAVBhaPrsiJ6zbSS,,,,,,,,trackdone,trackdone,true,false,false,1695167912,false
2023-09-20T00:04:57Z,windows,145298,US,96.76.206.141,Sol Del Sur,Sun Room,Sol Del Sur,spotify:track:61EuOHKJepAeaXUTGUqfH4,,,,,,,,trackdone,trackdone,true,false,false,1695168151,false
2023-09-20T00:08:27Z,windows,211453,US,96.76.206.141,Mountain Sound,Of Monsters and Men,My Head Is An Animal,spotify:track:60ZGteAEtPCnGE6zevgUcd,,,,,,,,trackdone,trackdone,true,false,false,1695168294,false
2023-09-20T00:10:44Z,windows,139662,US,96.76.206.141,The Difference,Flume,The Difference,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,,,,,,,,trackdone,trackdone,true,false,false,1695168503,false
2023-09-20T00:14:49Z,windows,247613,US,96.76.206.141,Just Like a Movie,Wallows,Trust Fall / Just Like A Movie,spotify:track:0Jgbauc8Nv2OOjR5ERW28B,,,,,,,,trackdone,trackdone,true,false,false,1695168640,false
2023-09-20T00:19:22Z,windows,275139,US,96.76.206.141,Us and the Rainbow,Babe Rainbow,Today,spotify:track:5zfhYnSCXbxyDfnJOawsug,,,,,,,,trackdone,trackdone,true,false,false,1695168886,false
2023-09-20T00:21:27Z,windows,127902,US,96.76.206.141,Sweet Thing,Twin Peaks,Wild Onion,spotify:track:4hen3qSVNAgtmU0g6IHtVh,,,,,,,,trackdone,trackdone,true,false,false,1695169158,false
2023-09-20T00:26:51Z,windows,325926,US,96.76.206.141,It's All Understood,Jack Johnson,Brushfire Fairytales,spotify:track:2YXkNT5MQWIB344mAPHTNH,,,,,,,,trackdone,trackdone,true,false,false,1695169284,false
2023-09-20T00:29:35Z,windows,166255,US,96.76.206.141,Waste My Time,The Grogans,Just What You Want,spotify:track:1Q35RUklFlP9hvoJG6dXBR,,,,,,,,trackdone,trackdone,true,false,false,1695169608,false
2023-09-20T03:16:13Z,windows,126603,US,96.76.206.141,Kilby Girl,The Backseat Lovers,When We Were Friends,spotify:track:1170VohRSx6GwE6QDCHPPH,,,,,,,,trackdone,remote,true,false,false,1695169772,false
2023-09-20T03:17:55Z,ios,106423,US,96.76.206.141,Summer Spent,RICEWINE,Summer Spent / Tried Living,spotify:track:69aYiwVMrTpdqiZdupIAgZ,,,,,,,,appload,trackdone,true,false,false,1695179768,false
2023-09-20T03:22:45Z,ios,292267,US,96.76.206.141,Patience,Tame Impala,Patience,spotify:track:2drEUEg0TYQR6dDEHkpuPE,,,,,,,,trackdone,trackdone,true,false,false,1695179873,false
2023-09-20T03:26:33Z,ios,230466,US,96.76.206.141,Something's Coming,Worn-Tin,Something's Coming,spotify:track:5gwe7jX8fDBFAWQL4bMBxO,,,,,,,,trackdone,trackdone,true,false,false,1695180163,false
2023-09-20T03:27:00Z,ios,28722,US,96.76.206.141,'Cause I'm A Man,Tame Impala,Currents,spotify:track:2O99aywAVBhaPrsiJ6zbSS,,,,,,,,trackdone,fwdbtn,true,true,false,1695180390,false
2023-09-20T03:27:07Z,ios,6810,US,96.76.206.141,Sol Del Sur,Sun Room,Sol Del Sur,spotify:track:61EuOHKJepAeaXUTGUqfH4,,,,,,,,fwdbtn,fwdbtn,true,true,false,1695180420,false
2023-09-20T03:30:37Z,ios,211453,US,96.76.206.141,Mountain Sound,Of Monsters and Men,My Head Is An Animal,spotify:track:60ZGteAEtPCnGE6zevgUcd,,,,,,,,fwdbtn,trackdone,true,false,false,1695180427,false
2023-09-20T03:32:54Z,ios,139662,US,96.76.206.141,The Difference,Flume,The Difference,spotify:track:4nlvKIIetOWGIMyhjQXgOZ,,,,,,,,trackdone,trackdone,true,false,false,1695180635,false
2023-09-20T03:36:59Z,ios,247613,US,96.76.206.141,Just Like a Movie,Wallows,Trust Fall / Just Like A Movie,spotify:track:0Jgbauc8Nv2OOjR5ERW28B,,,,,,,,trackdone,trackdone,true,false,false,1695180772,false
2023-09-20T03:41:31Z,ios,275139,US,96.76.206.141,Us and the Rainbow,Babe Rainbow,Today,spotify:track:5zfhYnSCXbxyDfnJOawsug,,,,,,,,trackdone,trackdone,true,false,false,1695181017,false
