ts,platform,ms_played,conn_country,ip_addr,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,audiobook_title,audiobook_uri,audiobook_chapter_uri,audiobook_chapter_title,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode
2023-03-15T20:05:46Z,ios,237026,US,192.31.105.209,Take Me Out,Franz Ferdinand,Franz Ferdinand,spotify:track:20I8RduZC2PWMWTDCZuuAN,,,,,,,,trackdone,trackdone,true,false,false,1678910509,false
2023-03-15T21:03:26Z,ios,213293,US,174.194.201.49,Been Caught Stealing,Jane's Addiction,Ritual De Lo Habitual,spotify:track:51Gkc1TxvyQ9K8y0pQRmQM,,,,,,,,trackdone,trackdone,true,false,false,1678910743,false
2023-03-15T21:07:19Z,ios,235440,US,174.194.201.49,Crocodile Rock,Elton John,Don't Shoot Me I'm Only The Piano Player,spotify:track:6WCeFNVAXUtNczb7lqLiZU,,,,,,,,trackdone,trackdone,true,false,false,1678914204,false
2023-03-15T21:13:13Z,ios,356066,US,136.152.143.38,Sweet Child O' Mine,Guns N' Roses,Appetite For Destruction,spotify:track:7snQQk1zcKl8gZ92AnueZW,,,,,,,,trackdone,trackdone,true,false,false,1678914437,false
2023-03-15T21:16:23Z,ios,193653,US,136.152.143.38,Lonely Boy,The Black Keys,El Camino,spotify:track:5G1sTBGbZT5o4PNRc75RKI,,,,,,,,trackdone,trackdone,true,false,false,1678914790,false
2023-03-15T21:19:51Z,ios,209115,US,136.152.143.38,Brown Sugar - Remastered 2009,The Rolling Stones,Sticky Fingers,spotify:track:61UuPxxYUvacEH6SHIK3sU,,,,,,,,trackdone,endplay,true,true,false,1678914981,false
2023-03-15T21:22:41Z,ios,171453,US,136.152.143.38,Doja,$NOT,Doja,spotify:track:3zpGLSQ8QbbUnNjweWPLMD,,,,,,,,clickrow,trackdone,true,false,false,1678915191,false
2023-03-15T21:28:20Z,ios,299613,US,136.152.143.38,All Of The Lights,Kanye West,My Beautiful Dark Twisted Fantasy,spotify:track:22L7bfCiAkJo5xGSQgmiIO,,,,,,,,trackdone,trackdone,true,false,false,1678915359,false
2023-03-15T21:31:42Z,ios,204346,US,136.152.143.38,No Friends In The Industry,Drake,Certified Lover Boy,spotify:track:2tUL6dZf1mywCj5WvCPZw6,,,,,,,,trackdone,trackdone,true,false,false,1678915698,false
2023-03-15T21:33:59Z,ios,140000,US,136.152.143.38,The Race,Tay-K,#SantanaWorld (+),spotify:track:3wGXyJGsCf1myH5MooQIqE,,,,,,,,trackdone,trackdone,true,false,false,1678915899,false
2023-03-15T21:38:12Z,ios,256093,US,136.152.143.38,New Slaves,Kanye West,Yeezus,spotify:track:4cAgkb0ifwn0FSHGXnr4F6,,,,,,,,trackdone,trackdone,true,false,false,1678916036,false
2023-03-15T21:42:54Z,ios,284026,US,136.152.143.38,Kickstart My Heart,Mötley Crüe,Dr. Feelgood,spotify:track:6imjJij6aCM0IbbODUzJQn,,,,,,,,trackdone,trackdone,true,false,false,1678916290,false
2023-03-15T21:47:16Z,ios,252069,US,136.152.143.38,family ties (with Kendrick Lamar),Baby Keem,family ties (with Kendrick Lamar),spotify:track:7Bpx2vsWfQFBACRz4h3IqH,,,,,,,,trackdone,trackdone,true,false,false,1678916571,false
2023-03-15T21:51:48Z,ios,274960,US,136.152.143.38,Rise and Shine,J. Cole,Cole World: The Sideline Story,spotify:track:1CivPhVrRCMZixFOQe3NKx,,,,,,,,trackdone,trackdone,true,false,false,1678916834,false
2023-03-15T21:58:09Z,ios,374413,US,136.152.143.38,No More Parties In LA,Kanye West,The Life Of Pablo,spotify:track:0zLClc0emc6qUeV1p5nc99,,,,,,,,trackdone,trackdone,true,false,false,1678917106,false
2023-03-15T22:03:02Z,ios,288123,US,136.152.143.38,Fire Squad,J. Cole,2014 Forest Hills Drive,spotify:track:6sf35vqrEAN8fOFzrKmv9A,,,,,,,,trackdone,trackdone,true,false,false,1678917487,false
2023-03-15T22:08:27Z,ios,325506,US,136.152.143.38,"Shook Ones, Pt. II",Mobb Deep,The Infamous,spotify:track:33ZXjLCpiINn8eQIDYEPTD,,,,,,,,trackdone,trackdone,true,false,false,1678917780,false
2023-03-15T22:10:45Z,ios,140526,US,136.152.143.38,Fire,KIDS SEE GHOSTS,KIDS SEE GHOSTS,spotify:track:7oHkit3F3vimtsBbnZkU0G,,,,,,,,trackdone,trackdone,true,false,false,1678918105,false
2023-03-15T22:14:33Z,ios,230693,US,136.152.143.38,Dreams and Nightmares,Meek Mill,Dreams and Nightmares,spotify:track:42zd6DYQ4o4SECmTITrM1U,,,,,,,,trackdone,trackdone,true,false,false,1678918243,false
2023-03-15T22:17:56Z,ios,205040,US,136.152.143.38,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,spotify:track:7ycWLEP1GsNjVvcjawXz3z,,,,,,,,trackdone,trackdone,true,false,false,1678918470,false
2023-03-15T22:18:15Z,ios,21471,US,174.194.201.49,Freestyle,Lil Baby,Too Hard,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,,,,,,,,trackdone,endplay,true,true,false,1678918673,false
2023-03-15T22:22:48Z,ios,273600,US,192.31.105.211,Mary Jane's Last Dance,Tom Petty and the Heartbreakers,Greatest Hits,spotify:track:3dmqIB2Qxe2XZobw9gXxJ6,,,,,,,,playbtn,trackdone,true,false,false,1678918695,false
2023-03-15T22:26:13Z,ios,208466,US,192.31.105.211,Float On,Modest Mouse,Good News For People Who Love Bad News,spotify:track:2lwwrWVKdf3LR9lbbhnr6R,,,,,,,,trackdone,trackdone,true,false,false,1678918965,false
2023-03-15T22:32:42Z,ios,193653,US,192.31.105.211,Lonely Boy,The Black Keys,El Camino,spotify:track:5G1sTBGbZT5o4PNRc75RKI,,,,,,,,trackdone,trackdone,true,false,false,1678919171,false
2023-03-15T22:36:54Z,ios,249293,US,192.31.105.211,Livin' On A Prayer,Bon Jovi,Slippery When Wet,spotify:track:37ZJ0p5Jm13JPevGcx4SkF,,,,,,,,trackdone,trackdone,true,false,false,1678919560,false
2023-03-15T22:39:45Z,ios,173492,US,192.31.105.211,Fluorescent Adolescent,Arctic Monkeys,Favourite Worst Nightmare,spotify:track:7e8utCy2JlSB8dRHKi49xM,,,,,,,,trackdone,trackdone,true,false,false,1678919812,false
2023-03-15T22:44:33Z,ios,287306,US,192.31.105.211,Come On Eileen,Dexys Midnight Runners,Too Rye Ay,spotify:track:3MrWxJaD2AT0W9DjWF64Vm,,,,,,,,trackdone,trackdone,true,false,false,1678919983,false
2023-03-15T22:49:19Z,ios,288733,US,192.31.105.211,The Boys Of Summer,Don Henley,Building The Perfect Beast,spotify:track:4gvea7UlDkAvsJBPZAd4oB,,,,,,,,trackdone,trackdone,true,false,false,1678920271,false
2023-03-15T22:56:54Z,ios,428851,US,192.31.105.211,When the Levee Breaks - Remaster,Led Zeppelin,Led Zeppelin IV,spotify:track:05f8Hg3RSfiPSCBQOtxl3i,,,,,,,,trackdone,trackdone,true,false,false,1678920557,false
2023-03-15T22:59:43Z,ios,172486,US,192.31.105.211,Sex And Candy,Marcy Playground,"Lunch, Recess & Detention",spotify:track:3hAaCXvutknQugsPFogh8H,,,,,,,,trackdone,trackdone,true,false,false,1678921006,false
2023-03-15T23:04:11Z,ios,270773,US,192.31.105.211,Gimme Shelter,The Rolling Stones,Let It Bleed,spotify:track:6H3kDe7CGoWYBabAeVWGiD,,,,,,,,trackdone,trackdone,true,false,false,1678921181,false
2023-03-15T23:07:13Z,ios,175707,US,192.31.105.210,All You Need Is Love - Remastered 2015,The Beatles,1,spotify:track:6KqiVlOLfDzJViJVAPym1p,,,,,,,,trackdone,unexpected-exit-while-paused,true,false,false,1678921449,false
2023-03-16T00:25:55Z,ios,155226,US,174.194.201.49,Twist And Shout - Remastered 2009,The Beatles,Please Please Me,spotify:track:5ZBeML7Lf3FMEVviTyvi8l,,,,,,,,fwdbtn,trackdone,true,false,false,1678926197,false
2023-03-16T00:27:00Z,ios,67253,US,174.194.201.49,No Rain,Blind Melon,Blind Melon,spotify:track:6txWz9UapYHVxEd7dDIHXT,,,,,,,,trackdone,fwdbtn,true,true,false,1678926352,false
2023-03-16T00:27:05Z,ios,5380,US,174.194.201.49,Panama - 2015 Remaster,Van Halen,1984,spotify:track:05RgAMGypEvqhNs5hPCbMS,,,,,,,,fwdbtn,fwdbtn,true,true,false,1678926421,false
2023-03-16T00:29:34Z,ios,149786,US,174.194.201.49,I Wanna Be Sedated,Ramones,Road to Ruin,spotify:track:5NoQvINZLBV1wMYPdNmReL,,,,,,,,fwdbtn,trackdone,true,false,false,1678926426,false
2023-03-16T00:31:53Z,ios,141600,US,174.194.201.49,Bad Moon Rising,Creedence Clearwater Revival,Green River,spotify:track:20OFwXhEXf12DzwXmaV7fj,,,,,,,,trackdone,trackdone,true,false,false,1678926572,false
2023-03-16T04:25:00Z,ios,11712,US,96.76.206.141,All Along the Watchtower,Jimi Hendrix,Electric Ladyland,spotify:track:2aoo2jlRnM3A0NyLQqMN2f,,,,,,,,trackdone,endplay,true,true,false,1678926711,false
2023-03-16T04:25:19Z,ios,7476,US,96.76.206.141,Squid Game (Let's Play),Alok,Squid Game (Let's Play),spotify:track:75pquWTQ3292AqzMsaik85,,,,,,,,clickrow,endplay,true,true,false,1678940701,false
2023-03-16T04:25:38Z,ios,10913,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,clickrow,endplay,false,true,false,1678940720,false
2023-03-16T04:26:04Z,ios,2020,US,96.76.206.141,Among Us Theme,Magentium,Among Us Theme,spotify:track:5CNhgZYx8xBT6bwQimH651,,,,,,,,clickrow,endplay,true,true,false,1678940739,false
2023-03-16T04:27:16Z,ios,6153,US,96.76.206.141,Masked Ball - 1999 Extended Mix,Jocelyn Pook,Flood,spotify:track:2P9g8PWaeRkyAzvjfIEEKU,,,,,,,,clickrow,endplay,true,true,false,1678940765,false
2023-03-16T04:27:51Z,ios,0,US,96.76.206.141,FLY ME TO THE MOON - YOKO TAKAHASHI Acid Bossa Version,Shiro SAGISU,Evangelion Finally,spotify:track:6o97UuQmaxccF95fdt9PPR,,,,,,,,trackdone,backbtn,false,true,false,1678940871,false
2023-03-16T04:27:51Z,ios,35903,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,clickrow,trackdone,false,false,false,1678940836,false
2023-03-16T04:28:26Z,ios,0,US,96.76.206.141,FLY ME TO THE MOON - YOKO TAKAHASHI Acid Bossa Version,Shiro SAGISU,Evangelion Finally,spotify:track:6o97UuQmaxccF95fdt9PPR,,,,,,,,trackdone,backbtn,false,true,false,1678940906,false
2023-03-16T04:28:26Z,ios,35902,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,backbtn,trackdone,false,false,false,1678940871,false
2023-03-16T04:30:10Z,ios,100774,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,backbtn,endplay,false,true,false,1678940906,false
2023-03-16T04:30:13Z,ios,1277,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,clickrow,backbtn,false,true,false,1678941011,false
2023-03-16T04:30:14Z,ios,905,US,96.76.206.141,Pink Soldiers - Squid Game Lofi,Mik,Pink Soldiers - Squid Game Lofi,spotify:track:219a0ccE4IHDTl1W8JeJVk,,,,,,,,backbtn,fwdbtn,false,true,false,1678941014,false
2023-03-16T04:30:50Z,ios,37017,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,fwdbtn,trackdone,false,false,false,1678941015,false
2023-03-16T04:30:50Z,ios,157,US,96.76.206.141,FLY ME TO THE MOON - YOKO TAKAHASHI Acid Bossa Version,Shiro SAGISU,Evangelion Finally,spotify:track:6o97UuQmaxccF95fdt9PPR,,,,,,,,trackdone,backbtn,false,true,false,1678941049,false
2023-03-16T04:32:07Z,ios,1504,US,96.76.206.141,FLY ME TO THE MOON - YOKO TAKAHASHI Acid Bossa Version,Shiro SAGISU,Evangelion Finally,spotify:track:6o97UuQmaxccF95fdt9PPR,,,,,,,,trackdone,backbtn,false,true,false,1678941124,false
2023-03-16T04:32:07Z,ios,72706,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,backbtn,trackdone,false,false,false,1678941051,false
2023-03-16T04:32:58Z,ios,33924,US,96.76.206.141,Pink Soldiers,23,Squid Game (Original Soundtrack from The Netflix Series),spotify:track:7AUCyNjckeQBBnKol7MZ59,,,,,,,,backbtn,endplay,false,true,false,1678941127,false
2023-03-16T04:45:59Z,ios,109482,US,96.76.206.141,Hello,OMFG,Hello,spotify:track:6BAnxKyld909yo6Pk1DO3r,,,,,,,,clickrow,endplay,true,true,false,1678941179,false
2023-03-16T04:46:01Z,ios,1160,US,96.76.206.141,Master of Puppets (Remastered),Metallica,Master of Puppets (Remastered Deluxe Box Set),spotify:track:54bm2e3tk8cliUz3VSdCPZ,,,,,,,,clickrow,endplay,false,true,false,1678941960,false
2023-03-16T04:47:29Z,ios,87469,US,96.76.206.141,For Whom The Bell Tolls (Remastered),Metallica,Ride The Lightning (Deluxe Remaster),spotify:track:51YZAJhOwIC5Gg3jMbAmhZ,,,,,,,,clickrow,endplay,false,true,false,1678941962,false
2023-03-16T04:50:52Z,ios,202408,US,96.76.206.141,Masked Ball - 1999 Extended Mix,Jocelyn Pook,Flood,spotify:track:2P9g8PWaeRkyAzvjfIEEKU,,,,,,,,clickrow,endplay,true,true,false,1678942049,false
2023-03-16T04:52:20Z,ios,85820,US,96.76.206.141,Ameno,ERA,Era I,spotify:track:7mfvOqsvzZaUl7sfbcNk4E,,,,,,,,clickrow,fwdbtn,true,true,false,1678942253,false
2023-03-16T04:52:31Z,ios,11261,US,96.76.206.141,Enter Sandman (Remastered),Metallica,Metallica (Remastered),spotify:track:3VqHuw0wFlIHcIPWkhIbdQ,,,,,,,,fwdbtn,endplay,true,true,false,1678942340,false
2023-03-16T04:54:19Z,ios,107670,US,96.76.206.141,Tip Toe Thru' the Tulips with Me,Tiny Tim,God Bless Tiny Tim,spotify:track:1Vchex0xowRj9k59RLvRfo,,,,,,,,clickrow,endplay,true,true,false,1678942351,false
2023-03-16T05:33:42Z,ios,41401,US,96.76.206.141,Hello,OMFG,Hello,spotify:track:6BAnxKyld909yo6Pk1DO3r,,,,,,,,clickrow,endplay,true,true,false,1678942460,false
2023-03-16T05:36:01Z,ios,140000,US,96.76.206.141,The Race,Tay-K,#SantanaWorld (+),spotify:track:3wGXyJGsCf1myH5MooQIqE,,,,,,,,clickrow,trackdone,true,false,false,1678944823,false
2023-03-16T05:38:32Z,ios,153800,US,96.76.206.141,Shoota (feat. Lil Uzi Vert),Playboi Carti,Die Lit,spotify:track:2BJSMvOGABRxokHKB0OI8i,,,,,,,,trackdone,trackdone,true,false,false,1678944959,false
2023-03-16T05:42:00Z,ios,210746,US,96.76.206.141,Nice For What,Drake,Scorpion,spotify:track:3CA9pLiwRIGtUBiMjbZmRw,,,,,,,,trackdone,trackdone,true,false,false,1678945110,false
2023-03-16T05:44:27Z,ios,148812,US,96.76.206.141,Freestyle,Lil Baby,Too Hard,spotify:track:5BbdKBZO0TH0GhfxUfyhL9,,,,,,,,trackdone,fwdbtn,true,true,false,1678945318,false
2023-03-16T05:46:20Z,ios,112872,US,96.76.206.141,Just Wanna Rock,Lil Uzi Vert,Just Wanna Rock,spotify:track:4FyesJzVpA39hbYvcseO2d,,,,,,,,fwdbtn,endplay,true,true,false,1678945468,false
2023-03-16T05:48:06Z,ios,104977,US,96.76.206.141,GUMMO,6ix9ine,Day69: Graduation Day,spotify:track:4HbiCvH1R7mVOJ7KY7JQBD,,,,,,,,clickrow,endplay,true,true,false,1678945581,false
2023-03-16T05:50:57Z,ios,140434,US,96.76.206.141,Fell In Luv (feat. Bryson Tiller),Playboi Carti,Die Lit,spotify:track:1s9DTymg5UQrdorZf43JQm,,,,,,,,clickrow,endplay,true,true,false,1678945686,false
2023-03-16T05:53:48Z,ios,171586,US,96.76.206.141,Douha (Mali Mali) (Edit),Disclosure,Douha (Mali Mali),spotify:track:1supkf9D4Obm2yTHqug3m8,,,,,,,,clickrow,trackdone,true,false,false,1678945858,false
